Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.95 --lr 0.000125 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-003531
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.000125
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.95->0.95, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 13918 |OrigR: 743.0 ShpR:1662.8 |X:  818.0(3177.0) AvgX100:1676.6 |AvgR:3447.5(3704.9)1428 |Ls: 0.1509 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13919 |OrigR:1899.0 ShpR:4085.4 |X: 1990.0(3177.0) AvgX100:1693.7 |AvgR:3482.8(3704.9)1429 |Ls: 0.1413 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13920 |OrigR: 636.0 ShpR:1443.6 |X:  705.0(3177.0) AvgX100:1682.3 |AvgR:3459.4(3704.9)1430 |Ls: 0.1321 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13921 |OrigR:1761.0 ShpR:3792.6 |X: 1849.0(3177.0) AvgX100:1693.7 |AvgR:3482.9(3704.9)1431 |Ls: 0.1381 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13922 |OrigR: 556.0 ShpR:1277.1 |X:  624.0(3177.0) AvgX100:1690.6 |AvgR:3476.6(3704.9)1432 |Ls: 0.1466 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13923 |OrigR: 632.0 ShpR:1433.2 |X:  702.0(3177.0) AvgX100:1690.6 |AvgR:3476.5(3704.9)1433 |Ls: 0.1320 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13924 |OrigR:1855.0 ShpR:3991.5 |X: 1951.0(3177.0) AvgX100:1699.8 |AvgR:3495.3(3704.9)1434 |Ls: 0.1272 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13925 |OrigR:2039.0 ShpR:4377.9 |X: 2132.0(3177.0) AvgX100:1712.8 |AvgR:3522.2(3704.9)1435 |Ls: 0.1384 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13926 |OrigR: 744.0 ShpR:1665.4 |X:  818.0(3177.0) AvgX100:1701.8 |AvgR:3499.6(3704.9)1436 |Ls: 0.1306 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 281
Ep 13927 |OrigR:3075.0 ShpR:6705.5 |X: 3177.0(3177.0) AvgX100:1730.9 |AvgR:3561.2(3704.9)1437 |Ls: 0.1235 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (10/100) 282
Ep 13928 |OrigR: 210.0 ShpR: 551.5 |X:  271.0(3177.0) AvgX100:1725.5 |AvgR:3550.0(3704.9)1438 |Ls: 0.2036 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 282
Ep 13929 |OrigR: 633.0 ShpR:1438.8 |X:  703.0(3177.0) AvgX100:1712.6 |AvgR:3523.5(3704.9)1439 |Ls: 0.1388 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 282
Ep 13930 |OrigR:2778.0 ShpR:5923.8 |X: 2886.0(3177.0) AvgX100:1716.6 |AvgR:3531.8(3704.9)1440 |Ls: 0.1386 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 282
Ep 13931 |OrigR:3074.0 ShpR:6702.9 |X: 3177.0(3177.0) AvgX100:1729.9 |AvgR:3561.1(3704.9)1441 |Ls: 0.1270 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (11/100) 283
Ep 13932 |OrigR:3080.0 ShpR:6718.5 |X: 3177.0(3177.0) AvgX100:1735.6 |AvgR:3574.8(3704.9)1442 |Ls: 0.1469 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (12/100) 284
Ep 13933 |OrigR:2767.0 ShpR:5898.7 |X: 2876.0(3177.0) AvgX100:1750.7 |AvgR:3605.8(3704.9)1443 |Ls: 0.1311 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 284
Ep 13934 |OrigR: 746.0 ShpR:1672.6 |X:  817.0(3177.0) AvgX100:1748.4 |AvgR:3601.2(3704.9)1444 |Ls: 0.1407 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 284
Ep 13935 |OrigR:1761.0 ShpR:3792.1 |X: 1849.0(3177.0) AvgX100:1758.8 |AvgR:3622.5(3704.9)1445 |Ls: 0.1432 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 284
Ep 13936 |OrigR:2704.0 ShpR:5766.4 |X: 2809.0(3177.0) AvgX100:1766.9 |AvgR:3639.3(3704.9)1446 |Ls: 0.1384 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 284
Ep 13937 |OrigR:2505.0 ShpR:5351.5 |X: 2607.0(3177.0) AvgX100:1761.2 |AvgR:3625.9(3704.9)1447 |Ls: 0.1403 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13938 |OrigR:2760.0 ShpR:5882.0 |X: 2875.0(3177.0) AvgX100:1770.0 |AvgR:3643.9(3704.9)1448 |Ls: 0.1417 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13939 |OrigR: 759.0 ShpR:1701.9 |X:  831.0(3177.0) AvgX100:1749.7 |AvgR:3602.0(3704.9)1449 |Ls: 0.1194 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13940 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(3177.0) AvgX100:1740.5 |AvgR:3583.4(3704.9)1450 |Ls: 0.1283 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13941 |OrigR:1761.0 ShpR:3792.6 |X: 1848.0(3177.0) AvgX100:1750.9 |AvgR:3604.7(3704.9)1451 |Ls: 0.1199 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13942 |OrigR: 144.0 ShpR: 415.4 |X:  205.0(3177.0) AvgX100:1726.9 |AvgR:3555.6(3704.9)1452 |Ls: 0.1515 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13943 |OrigR:1763.0 ShpR:3798.8 |X: 1853.0(3177.0) AvgX100:1742.7 |AvgR:3588.1(3704.9)1453 |Ls: 0.1297 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13944 |OrigR: 736.0 ShpR:1649.6 |X:  807.0(3177.0) AvgX100:1738.9 |AvgR:3580.4(3704.9)1454 |Ls: 0.1483 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 284
Ep 13945 |OrigR: 762.0 ShpR:1708.7 |X:  834.0(3177.0) AvgX100:1715.5 |AvgR:3530.3(3704.9)1455 |Ls: 0.1198 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 284
Ep 13946 |OrigR: 760.0 ShpR:1704.5 |X:  832.0(3177.0) AvgX100:1694.8 |AvgR:3487.8(3704.9)1456 |Ls: 0.1546 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 284
Ep 13947 |OrigR: 760.0 ShpR:1704.5 |X:  832.0(3177.0) AvgX100:1671.3 |AvgR:3437.7(3704.9)1457 |Ls: 0.1500 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 284
Ep 13948 |OrigR: 634.0 ShpR:1439.4 |X:  703.0(3177.0) AvgX100:1659.7 |AvgR:3413.8(3704.9)1458 |Ls: 0.1216 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 284
Ep 13949 |OrigR: 762.0 ShpR:1708.7 |X:  834.0(3177.0) AvgX100:1648.6 |AvgR:3390.9(3704.9)1459 |Ls: 0.1283 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 284
Ep 13950 |OrigR: 760.0 ShpR:1704.5 |X:  832.0(3177.0) AvgX100:1625.1 |AvgR:3341.0(3704.9)1460 |Ls: 0.1355 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 284
Ep 13951 |OrigR: 634.0 ShpR:1439.4 |X:  703.0(3177.0) AvgX100:1625.1 |AvgR:3341.0(3704.9)1461 |Ls: 0.1267 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 284
Ep 13952 |OrigR: 634.0 ShpR:1439.4 |X:  703.0(3177.0) AvgX100:1616.0 |AvgR:3322.1(3704.9)1462 |Ls: 0.1263 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 284
Ep 13953 |OrigR:1894.0 ShpR:4071.4 |X: 1991.0(3177.0) AvgX100:1609.8 |AvgR:3309.3(3704.9)1463 |Ls: 0.1221 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 284
Ep 13954 |OrigR:1282.0 ShpR:2793.7 |X: 1362.0(3177.0) AvgX100:1591.6 |AvgR:3270.0(3704.9)1464 |Ls: 0.1334 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 284
Ep 13955 |OrigR: 744.0 ShpR:1666.4 |X:  814.0(3177.0) AvgX100:1592.9 |AvgR:3272.6(3704.9)1465 |Ls: 0.1467 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 284
Ep 13956 |OrigR:3075.0 ShpR:6706.0 |X: 3177.0(3177.0) AvgX100:1596.7 |AvgR:3282.5(3704.9)1466 |Ls: 0.1269 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (8/100) 285
Ep 13957 |OrigR:3079.0 ShpR:6714.9 |X: 3177.0(3177.0) AvgX100:1602.5 |AvgR:3296.3(3704.9)1467 |Ls: 0.1328 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (9/100) 286
Ep 13958 |OrigR:3074.0 ShpR:6701.9 |X: 3177.0(3177.0) AvgX100:1602.5 |AvgR:3296.4(3704.9)1468 |Ls: 0.1227 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (9/100) 287
Ep 13959 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(3177.0) AvgX100:1576.3 |AvgR:3242.7(3704.9)1469 |Ls: 0.1268 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13960 |OrigR: 145.0 ShpR: 415.5 |X:  205.0(3177.0) AvgX100:1576.3 |AvgR:3242.7(3704.9)1470 |Ls: 0.1644 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13961 |OrigR:2685.0 ShpR:5727.0 |X: 2794.0(3177.0) AvgX100:1584.4 |AvgR:3259.1(3704.9)1471 |Ls: 0.1285 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13962 |OrigR: 633.0 ShpR:1437.8 |X:  702.0(3177.0) AvgX100:1584.4 |AvgR:3259.2(3704.9)1472 |Ls: 0.1133 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13963 |OrigR: 934.0 ShpR:2067.9 |X: 1009.0(3177.0) AvgX100:1586.1 |AvgR:3262.8(3704.9)1473 |Ls: 0.1193 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13964 |OrigR:2521.0 ShpR:5382.1 |X: 2625.0(3177.0) AvgX100:1592.9 |AvgR:3276.7(3704.9)1474 |Ls: 0.1306 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13965 |OrigR: 931.0 ShpR:2060.1 |X: 1009.0(3177.0) AvgX100:1596.0 |AvgR:3283.0(3704.9)1475 |Ls: 0.1147 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13966 |OrigR: 556.0 ShpR:1277.1 |X:  624.0(3177.0) AvgX100:1592.1 |AvgR:3275.1(3704.9)1476 |Ls: 0.1180 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13967 |OrigR: 633.0 ShpR:1437.3 |X:  702.0(3177.0) AvgX100:1591.0 |AvgR:3272.9(3704.9)1477 |Ls: 0.1180 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13968 |OrigR:1287.0 ShpR:2805.7 |X: 1368.0(3177.0) AvgX100:1586.2 |AvgR:3263.0(3704.9)1478 |Ls: 0.1481 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13969 |OrigR:2507.0 ShpR:5352.7 |X: 2608.0(3177.0) AvgX100:1604.1 |AvgR:3299.9(3704.9)1479 |Ls: 0.1333 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13970 |OrigR:1780.0 ShpR:3837.0 |X: 1871.0(3177.0) AvgX100:1602.9 |AvgR:3297.4(3704.9)1480 |Ls: 0.1246 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13971 |OrigR:1761.0 ShpR:3794.6 |X: 1853.0(3177.0) AvgX100:1596.5 |AvgR:3284.3(3704.9)1481 |Ls: 0.1474 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (9/100) 287
Ep 13972 |OrigR:3070.0 ShpR:6691.0 |X: 3177.0(3177.0) AvgX100:1602.2 |AvgR:3298.4(3704.9)1482 |Ls: 0.1379 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (10/100) 288
Ep 13973 |OrigR: 633.0 ShpR:1437.3 |X:  702.0(3177.0) AvgX100:1587.6 |AvgR:3268.2(3704.9)1483 |Ls: 0.1225 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13974 |OrigR: 762.0 ShpR:1708.7 |X:  834.0(3177.0) AvgX100:1587.8 |AvgR:3268.7(3704.9)1484 |Ls: 0.1120 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13975 |OrigR:2505.0 ShpR:5348.0 |X: 2606.0(3177.0) AvgX100:1587.8 |AvgR:3268.7(3704.9)1485 |Ls: 0.1250 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13976 |OrigR:2507.0 ShpR:5355.7 |X: 2609.0(3177.0) AvgX100:1585.7 |AvgR:3265.1(3704.9)1486 |Ls: 0.1391 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13977 |OrigR: 933.0 ShpR:2066.3 |X: 1008.0(3177.0) AvgX100:1577.3 |AvgR:3247.9(3704.9)1487 |Ls: 0.1204 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13978 |OrigR:1287.0 ShpR:2804.2 |X: 1367.0(3177.0) AvgX100:1571.1 |AvgR:3235.3(3704.9)1488 |Ls: 0.1453 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (10/100) 288
Ep 13979 |OrigR:3083.0 ShpR:6724.8 |X: 3177.0(3177.0) AvgX100:1584.2 |AvgR:3264.1(3704.9)1489 |Ls: 0.1263 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (11/100) 289
Ep 13980 |OrigR:2504.0 ShpR:5349.4 |X: 2611.0(3177.0) AvgX100:1602.1 |AvgR:3301.0(3704.9)1490 |Ls: 0.1360 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13981 |OrigR:2516.0 ShpR:5372.6 |X: 2619.0(3177.0) AvgX100:1603.1 |AvgR:3303.1(3704.9)1491 |Ls: 0.1209 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13982 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1597.0 |AvgR:3290.5(3704.9)1492 |Ls: 0.2244 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13983 |OrigR: 633.0 ShpR:1437.8 |X:  702.0(3177.0) AvgX100:1577.9 |AvgR:3251.4(3704.9)1493 |Ls: 0.1181 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13984 |OrigR:1761.0 ShpR:3793.6 |X: 1849.0(3177.0) AvgX100:1577.9 |AvgR:3251.4(3704.9)1494 |Ls: 0.1371 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13985 |OrigR:2505.0 ShpR:5350.5 |X: 2607.0(3177.0) AvgX100:1579.3 |AvgR:3254.4(3704.9)1495 |Ls: 0.1301 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13986 |OrigR: 745.0 ShpR:1669.5 |X:  817.0(3177.0) AvgX100:1585.5 |AvgR:3267.0(3704.9)1496 |Ls: 0.1161 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13987 |OrigR:2771.0 ShpR:5908.6 |X: 2878.0(3177.0) AvgX100:1606.2 |AvgR:3309.7(3704.9)1497 |Ls: 0.1324 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (11/100) 289
Ep 13988 |OrigR:3061.0 ShpR:6684.1 |X: 3177.0(3177.0) AvgX100:1629.6 |AvgR:3359.5(3704.9)1498 |Ls: 0.1241 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (12/100) 290
Ep 13989 |OrigR:1104.0 ShpR:2420.9 |X: 1186.0(3177.0) AvgX100:1633.4 |AvgR:3367.2(3704.9)1499 |Ls: 0.1355 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13990 |OrigR:1285.0 ShpR:2800.0 |X: 1365.0(3177.0) AvgX100:1639.0 |AvgR:3378.7(3704.9)1500 |Ls: 0.1303 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13991 |OrigR:1895.0 ShpR:4075.5 |X: 1986.0(3177.0) AvgX100:1650.7 |AvgR:3403.1(3704.9)1501 |Ls: 0.1288 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13992 |OrigR: 633.0 ShpR:1437.8 |X:  702.0(3177.0) AvgX100:1649.6 |AvgR:3400.8(3704.9)1502 |Ls: 0.1426 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13993 |OrigR: 737.0 ShpR:1649.7 |X:  809.0(3177.0) AvgX100:1629.8 |AvgR:3360.6(3704.9)1503 |Ls: 0.1264 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13994 |OrigR: 633.0 ShpR:1437.8 |X:  702.0(3177.0) AvgX100:1628.8 |AvgR:3358.5(3704.9)1504 |Ls: 0.1593 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (12/100) 290
Ep 13995 |OrigR:3074.0 ShpR:6702.9 |X: 3177.0(3177.0) AvgX100:1652.5 |AvgR:3409.0(3704.9)1505 |Ls: 0.1367 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (13/100) 291
Ep 13996 |OrigR:1762.0 ShpR:3794.7 |X: 1849.0(3177.0) AvgX100:1660.9 |AvgR:3426.2(3704.9)1506 |Ls: 0.1489 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 291
Ep 13997 |OrigR: 637.0 ShpR:1445.7 |X:  706.0(3177.0) AvgX100:1659.8 |AvgR:3424.2(3704.9)1507 |Ls: 0.1510 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 291
Ep 13998 |OrigR:2521.0 ShpR:5383.1 |X: 2624.0(3177.0) AvgX100:1664.6 |AvgR:3433.9(3704.9)1508 |Ls: 0.1235 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 291
Ep 13999 |OrigR:3071.0 ShpR:6709.6 |X: 3177.0(3177.0) AvgX100:1667.4 |AvgR:3441.5(3704.9)1509 |Ls: 0.1372 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (14/100) 292
Video saved: videos/w51_ep_14000_qrd3qn.mp4
Ep 14000 |OrigR:1325.0 ShpR:2876.5 |X: 1410.0(3177.0) AvgX100:1674.4 |AvgR:3455.8(3704.9)1510 |Ls: 0.1399 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (14/100) 292
Checkpoint saved: checkpoints/qrd3qn_w51_ep14000.pt
Ep 14001 |OrigR:2716.0 ShpR:5791.6 |X: 2823.0(3177.0) AvgX100:1682.7 |AvgR:3472.8(3704.9)1511 |Ls: 0.1377 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (14/100) 292
Ep 14002 |OrigR:3078.0 ShpR:6711.8 |X: 3177.0(3177.0) AvgX100:1689.6 |AvgR:3489.1(3704.9)1512 |Ls: 0.1264 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (15/100) 293
Ep 14003 |OrigR: 763.0 ShpR:1709.3 |X:  835.0(3177.0) AvgX100:1681.7 |AvgR:3473.2(3704.9)1513 |Ls: 0.1222 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14004 |OrigR: 637.0 ShpR:1445.7 |X:  706.0(3177.0) AvgX100:1681.8 |AvgR:3473.2(3704.9)1514 |Ls: 0.1280 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14005 |OrigR: 740.0 ShpR:1657.5 |X:  810.0(3177.0) AvgX100:1661.1 |AvgR:3430.8(3704.9)1515 |Ls: 0.1460 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14006 |OrigR:1285.0 ShpR:2800.0 |X: 1365.0(3177.0) AvgX100:1648.5 |AvgR:3404.9(3704.9)1516 |Ls: 0.1479 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14007 |OrigR: 385.0 ShpR: 919.5 |X:  450.0(3177.0) AvgX100:1648.5 |AvgR:3404.9(3704.9)1517 |Ls: 0.1200 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14008 |OrigR:2791.0 ShpR:5951.1 |X: 2899.0(3177.0) AvgX100:1657.5 |AvgR:3423.6(3704.9)1518 |Ls: 0.1388 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14009 |OrigR: 140.0 ShpR: 406.5 |X:  201.0(3177.0) AvgX100:1645.9 |AvgR:3399.6(3704.9)1519 |Ls: 0.1712 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14010 |OrigR: 633.0 ShpR:1433.3 |X:  702.0(3177.0) AvgX100:1633.0 |AvgR:3373.0(3704.9)1520 |Ls: 0.1126 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 293
Ep 14011 |OrigR:3029.0 ShpR:6586.4 |X: 3177.0(3177.0) AvgX100:1656.7 |AvgR:3422.4(3704.9)1521 |Ls: 0.1312 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (16/100) 294
Ep 14012 |OrigR: 144.0 ShpR: 415.4 |X:  205.0(3177.0) AvgX100:1640.2 |AvgR:3388.8(3704.9)1522 |Ls: 0.0961 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (16/100) 294
Ep 14013 |OrigR:2183.0 ShpR:4677.3 |X: 2278.0(3177.0) AvgX100:1643.1 |AvgR:3394.6(3704.9)1523 |Ls: 0.1323 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (16/100) 294
Ep 14014 |OrigR: 735.0 ShpR:1644.5 |X:  810.0(3177.0) AvgX100:1648.5 |AvgR:3405.6(3704.9)1524 |Ls: 0.1480 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (16/100) 294
Ep 14015 |OrigR: 735.0 ShpR:1644.0 |X:  809.0(3177.0) AvgX100:1624.8 |AvgR:3355.0(3704.9)1525 |Ls: 0.1334 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (15/100) 294
Ep 14016 |OrigR:1530.0 ShpR:3311.5 |X: 1618.0(3177.0) AvgX100:1609.2 |AvgR:3321.3(3704.9)1526 |Ls: 0.1256 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (14/100) 294
Ep 14017 |OrigR: 634.0 ShpR:1437.4 |X:  702.0(3177.0) AvgX100:1584.5 |AvgR:3270.9(3704.9)1527 |Ls: 0.1431 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 294
Ep 14018 |OrigR: 556.0 ShpR:1274.6 |X:  623.0(3177.0) AvgX100:1582.5 |AvgR:3267.0(3704.9)1528 |Ls: 0.1323 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 294
Ep 14019 |OrigR: 390.0 ShpR: 929.5 |X:  455.0(3177.0) AvgX100:1567.2 |AvgR:3235.5(3704.9)1529 |Ls: 0.1222 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 294
Ep 14020 |OrigR: 390.0 ShpR: 929.5 |X:  455.0(3177.0) AvgX100:1564.7 |AvgR:3230.3(3704.9)1530 |Ls: 0.1433 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 294
Ep 14021 |OrigR: 390.0 ShpR: 929.5 |X:  455.0(3177.0) AvgX100:1550.7 |AvgR:3201.7(3704.9)1531 |Ls: 0.0907 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (13/100) 294
